user_id,day_number,date,raw_weight,raw_days_offset,filtered_weight,filtered_days_offset,raw_cumulative_loss_kg,raw_cumulative_loss_pct,filtered_cumulative_loss_kg,filtered_cumulative_loss_pct,divergence_kg,divergence_pct,has_raw_measurement,has_filtered_measurement
99518101-ca9c-4a76-b86c-cca12a6bbbd6,128,2025-06-15,92.08,-2.0,92.08,-2.0,-7.26,-8.56,-7.26,-8.56,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,129,2025-06-16,92.08,-3.0,92.08,-3.0,-7.26,-8.56,-7.26,-8.56,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,130,2025-06-17,90.8,3.0,90.8,3.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,131,2025-06-18,90.8,2.0,90.8,2.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,132,2025-06-19,90.8,1.0,90.8,1.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,133,2025-06-20,90.8,0.0,90.8,0.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,134,2025-06-21,90.8,-1.0,90.8,-1.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,135,2025-06-22,90.8,-2.0,90.8,-2.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,136,2025-06-23,90.8,-3.0,90.8,-3.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,137,2025-06-24,90.8,-4.0,90.8,-4.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,138,2025-06-25,90.8,-5.0,90.8,-5.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,139,2025-06-26,90.8,-6.0,90.8,-6.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,140,2025-06-27,90.8,-7.0,90.8,-7.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,141,2025-06-28,90.8,-8.0,90.8,-8.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,142,2025-06-29,90.8,-9.0,90.8,-9.0,-5.98,-7.05,-5.98,-7.05,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,143,2025-06-30,89.85,8.0,89.85,8.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,144,2025-07-01,89.85,7.0,89.85,7.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,145,2025-07-02,89.85,6.0,89.85,6.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,146,2025-07-03,89.85,5.0,89.85,5.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,147,2025-07-04,89.85,4.0,89.85,4.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,148,2025-07-05,89.85,3.0,89.85,3.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,149,2025-07-06,89.85,2.0,89.85,2.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,150,2025-07-07,89.85,1.0,89.85,1.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,151,2025-07-08,89.85,0.0,89.85,0.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,152,2025-07-09,89.85,-1.0,89.85,-1.0,-5.03,-5.93,-5.03,-5.93,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,153,2025-07-10,88.9,1.0,88.9,1.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,154,2025-07-11,88.9,0.0,88.9,0.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,155,2025-07-12,88.9,-1.0,88.9,-1.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,156,2025-07-13,88.9,-2.0,88.9,-2.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,157,2025-07-14,88.9,-3.0,88.9,-3.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,158,2025-07-15,88.9,-4.0,88.9,-4.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,159,2025-07-16,88.9,-5.0,88.9,-5.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,160,2025-07-17,88.9,-6.0,88.9,-6.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,161,2025-07-18,88.9,-7.0,88.9,-7.0,-4.08,-4.81,-4.08,-4.81,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,162,2025-07-19,87.5,6.0,87.5,6.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,163,2025-07-20,87.5,5.0,87.5,5.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,164,2025-07-21,87.5,4.0,87.5,4.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,165,2025-07-22,87.5,3.0,87.5,3.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,166,2025-07-23,87.5,2.0,87.5,2.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,167,2025-07-24,87.5,1.0,87.5,1.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,168,2025-07-25,87.5,0.0,87.5,0.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,169,2025-07-26,87.5,-1.0,87.5,-1.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,170,2025-07-27,87.5,-2.0,87.5,-2.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,171,2025-07-28,87.5,-3.0,87.5,-3.0,-2.68,-3.16,-2.68,-3.16,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,172,2025-07-29,87.05,2.0,87.05,2.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,173,2025-07-30,87.05,1.0,87.05,1.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,174,2025-07-31,87.05,0.0,87.05,0.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,175,2025-08-01,87.05,-1.0,87.05,-1.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,176,2025-08-02,87.05,-2.0,87.05,-2.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,177,2025-08-03,87.05,-3.0,87.05,-3.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,178,2025-08-04,87.05,-4.0,87.05,-4.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,179,2025-08-05,87.05,-5.0,87.05,-5.0,-2.23,-2.63,-2.23,-2.63,,,True,True
99518101-ca9c-4a76-b86c-cca12a6bbbd6,180,2025-08-06,87.05,-6.0,87.05,-6.0,-2.23,-2.63,-2.23,-2.63,,,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,0,2025-01-01,118.7,0.0,126.55,-2.0,,,,,7.85,,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,1,2025-01-02,118.7,-1.0,119.2,2.0,,,7.35,5.81,0.5,5.81,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,2,2025-01-03,119.2,1.0,119.2,1.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,3,2025-01-04,119.2,0.0,119.2,0.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,4,2025-01-05,119.2,-1.0,119.2,-1.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,5,2025-01-06,119.2,-2.0,119.2,-2.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,6,2025-01-07,119.2,-3.0,119.2,-3.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,7,2025-01-08,125.9,2.0,125.9,2.0,-7.2,-6.07,0.65,0.52,,6.58,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,8,2025-01-09,125.9,1.0,125.9,1.0,-7.2,-6.07,0.65,0.52,,6.58,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,9,2025-01-10,125.9,0.0,125.9,0.0,-7.2,-6.07,0.65,0.52,,6.58,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,10,2025-01-11,125.9,-1.0,125.9,-1.0,-7.2,-6.07,0.65,0.52,,6.58,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,11,2025-01-12,125.9,-2.0,125.9,-2.0,-7.2,-6.07,0.65,0.52,,6.58,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,12,2025-01-13,125.7,1.0,125.7,1.0,-7.0,-5.9,0.85,0.67,,6.57,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,13,2025-01-14,125.7,0.0,125.7,0.0,-7.0,-5.9,0.85,0.67,,6.57,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,14,2025-01-15,125.7,-1.0,125.7,-1.0,-7.0,-5.9,0.85,0.67,,6.57,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,15,2025-01-16,125.2,0.0,125.2,0.0,-6.5,-5.48,1.35,1.07,,6.55,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,16,2025-01-17,124.6,0.0,124.6,0.0,-5.9,-4.97,1.95,1.54,,6.51,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,17,2025-01-18,124.3,0.0,124.3,0.0,-5.6,-4.72,2.25,1.78,,6.5,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,18,2025-01-19,124.3,-1.0,124.3,-1.0,-5.6,-4.72,2.25,1.78,,6.5,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,19,2025-01-20,125.3,0.0,125.3,0.0,-6.6,-5.56,1.25,0.99,,6.55,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,20,2025-01-21,124.1,0.0,124.1,0.0,-5.4,-4.55,2.45,1.94,,6.49,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,21,2025-01-22,124.1,-1.0,124.1,-1.0,-5.4,-4.55,2.45,1.94,,6.49,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,22,2025-01-23,123.5,0.0,123.5,0.0,-4.8,-4.04,3.05,2.41,,6.46,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,23,2025-01-24,123.5,0.0,123.5,0.0,-4.8,-4.04,3.05,2.41,,6.46,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,24,2025-01-25,122.0,0.0,122.0,0.0,-3.3,-2.78,4.55,3.6,,6.38,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,25,2025-01-26,122.0,0.0,122.0,0.0,-3.3,-2.78,4.55,3.6,,6.38,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,26,2025-01-27,120.6,0.0,120.6,0.0,-1.9,-1.6,5.95,4.7,,6.3,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,27,2025-01-28,120.6,-1.0,120.6,-1.0,-1.9,-1.6,5.95,4.7,,6.3,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,28,2025-01-29,121.6,0.0,121.6,0.0,-2.9,-2.44,4.95,3.91,,6.36,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,29,2025-01-30,121.2,0.0,121.2,0.0,-2.5,-2.11,5.35,4.23,,6.34,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,30,2025-01-31,121.2,-1.0,121.2,-1.0,-2.5,-2.11,5.35,4.23,,6.34,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,31,2025-02-01,121.5,0.0,121.5,0.0,-2.8,-2.36,5.05,3.99,,6.35,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,32,2025-02-02,121.5,-1.0,121.5,-1.0,-2.8,-2.36,5.05,3.99,,6.35,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,33,2025-02-03,121.5,-2.0,121.5,-2.0,-2.8,-2.36,5.05,3.99,,6.35,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,34,2025-02-04,121.8,1.0,121.8,1.0,-3.1,-2.61,4.75,3.76,,6.37,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,35,2025-02-05,121.8,0.0,121.8,0.0,-3.1,-2.61,4.75,3.76,,6.37,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,36,2025-02-06,120.7,0.0,120.7,0.0,-2.0,-1.68,5.85,4.63,,6.31,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,37,2025-02-07,120.7,-1.0,120.7,-1.0,-2.0,-1.68,5.85,4.63,,6.31,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,38,2025-02-08,120.7,-2.0,120.7,-2.0,-2.0,-1.68,5.85,4.63,,6.31,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,39,2025-02-09,120.7,-3.0,120.7,-3.0,-2.0,-1.68,5.85,4.63,,6.31,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,40,2025-02-10,122.7,2.0,122.7,2.0,-4.0,-3.37,3.85,3.04,,6.41,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,41,2025-02-11,122.7,1.0,122.7,1.0,-4.0,-3.37,3.85,3.04,,6.41,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,42,2025-02-12,122.7,0.0,122.7,0.0,-4.0,-3.37,3.85,3.04,,6.41,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,43,2025-02-13,120.5,0.0,120.5,0.0,-1.8,-1.52,6.05,4.78,,6.3,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,44,2025-02-14,120.5,-1.0,120.5,-1.0,-1.8,-1.52,6.05,4.78,,6.3,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,45,2025-02-15,120.5,-2.0,120.5,-2.0,-1.8,-1.52,6.05,4.78,,6.3,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,46,2025-02-16,120.9,1.0,120.9,1.0,-2.2,-1.85,5.65,4.47,,6.32,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,47,2025-02-17,120.9,0.0,120.9,0.0,-2.2,-1.85,5.65,4.47,,6.32,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,48,2025-02-18,120.3,0.0,120.3,0.0,-1.6,-1.35,6.25,4.94,,6.29,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,49,2025-02-19,120.3,-1.0,120.3,-1.0,-1.6,-1.35,6.25,4.94,,6.29,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,50,2025-02-20,120.3,1.0,120.3,1.0,-1.6,-1.35,6.25,4.94,,6.29,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,51,2025-02-21,120.3,0.0,120.3,0.0,-1.6,-1.35,6.25,4.94,,6.29,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,52,2025-02-22,120.3,-1.0,120.3,-1.0,-1.6,-1.35,6.25,4.94,,6.29,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,53,2025-02-23,119.2,0.0,119.2,0.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,54,2025-02-24,119.2,-1.0,119.2,-1.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,55,2025-02-25,119.2,-2.0,119.2,-2.0,-0.5,-0.42,7.35,5.81,,6.23,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,56,2025-02-26,121.0,1.0,121.0,1.0,-2.3,-1.94,5.55,4.39,,6.33,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,57,2025-02-27,121.0,0.0,121.0,0.0,-2.3,-1.94,5.55,4.39,,6.33,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,58,2025-02-28,121.0,-1.0,121.0,-1.0,-2.3,-1.94,5.55,4.39,,6.33,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,59,2025-03-01,121.0,-2.0,121.0,-2.0,-2.3,-1.94,5.55,4.39,,6.33,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,60,2025-03-02,118.3,2.0,118.3,2.0,0.4,0.34,8.25,6.52,,6.18,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,61,2025-03-03,118.3,1.0,118.3,1.0,0.4,0.34,8.25,6.52,,6.18,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,62,2025-03-04,118.3,0.0,118.3,0.0,0.4,0.34,8.25,6.52,,6.18,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,63,2025-03-05,117.7,0.0,117.7,0.0,1.0,0.84,8.85,7.0,,6.15,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,64,2025-03-06,117.7,-1.0,117.7,-1.0,1.0,0.84,8.85,7.0,,6.15,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,65,2025-03-07,116.9,0.0,116.9,0.0,1.8,1.52,9.65,7.63,,6.11,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,66,2025-03-08,116.9,-1.0,116.9,-1.0,1.8,1.52,9.65,7.63,,6.11,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,67,2025-03-09,116.2,0.0,116.2,0.0,2.5,2.11,10.35,8.18,,6.07,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,68,2025-03-10,116.2,-1.0,116.2,-1.0,2.5,2.11,10.35,8.18,,6.07,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,69,2025-03-11,116.2,-2.0,116.2,-2.0,2.5,2.11,10.35,8.18,,6.07,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,70,2025-03-12,116.4,2.0,116.4,2.0,2.3,1.94,10.15,8.02,,6.09,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,71,2025-03-13,116.4,1.0,116.4,1.0,2.3,1.94,10.15,8.02,,6.09,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,72,2025-03-14,116.4,0.0,116.4,0.0,2.3,1.94,10.15,8.02,,6.09,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,73,2025-03-15,115.3,0.0,115.3,0.0,3.4,2.86,11.25,8.89,,6.03,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,74,2025-03-16,114.9,0.0,114.9,0.0,3.8,3.2,11.65,9.21,,6.01,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,75,2025-03-17,114.5,0.0,114.5,0.0,4.2,3.54,12.05,9.52,,5.99,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,76,2025-03-18,114.5,-1.0,114.5,-1.0,4.2,3.54,12.05,9.52,,5.99,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,77,2025-03-19,114.5,-2.0,114.5,-2.0,4.2,3.54,12.05,9.52,,5.99,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,78,2025-03-20,114.7,2.0,114.7,2.0,4.0,3.37,11.85,9.37,,6.0,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,79,2025-03-21,114.7,1.0,114.7,1.0,4.0,3.37,11.85,9.37,,6.0,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,80,2025-03-22,114.7,0.0,114.7,0.0,4.0,3.37,11.85,9.37,,6.0,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,81,2025-03-23,114.7,0.0,114.7,0.0,4.0,3.37,11.85,9.37,,6.0,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,82,2025-03-24,114.1,0.0,114.1,0.0,4.6,3.88,12.45,9.84,,5.97,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,83,2025-03-25,114.1,-1.0,114.1,-1.0,4.6,3.88,12.45,9.84,,5.97,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,84,2025-03-26,114.1,-2.0,114.1,-2.0,4.6,3.88,12.45,9.84,,5.97,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,85,2025-03-27,114.0,1.0,114.0,1.0,4.7,3.96,12.55,9.92,,5.96,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,86,2025-03-28,114.0,0.0,114.0,0.0,4.7,3.96,12.55,9.92,,5.96,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,87,2025-03-29,113.8,0.0,113.8,0.0,4.9,4.13,12.75,10.08,,5.95,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,88,2025-03-30,113.8,-1.0,113.8,-1.0,4.9,4.13,12.75,10.08,,5.95,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,89,2025-03-31,114.9,1.0,114.9,1.0,3.8,3.2,11.65,9.21,,6.01,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,90,2025-04-01,114.9,0.0,114.9,0.0,3.8,3.2,11.65,9.21,,6.01,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,91,2025-04-02,114.9,-1.0,114.9,-1.0,3.8,3.2,11.65,9.21,,6.01,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,92,2025-04-03,113.4,0.0,113.4,0.0,5.3,4.47,13.15,10.39,,5.93,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,93,2025-04-04,113.2,0.0,113.2,0.0,5.5,4.63,13.35,10.55,,5.92,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,94,2025-04-05,113.2,-1.0,113.2,-1.0,5.5,4.63,13.35,10.55,,5.92,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,95,2025-04-06,112.1,0.0,112.1,0.0,6.6,5.56,14.45,11.42,,5.86,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,96,2025-04-07,112.1,-1.0,112.1,-1.0,6.6,5.56,14.45,11.42,,5.86,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,97,2025-04-08,112.1,-2.0,112.1,-2.0,6.6,5.56,14.45,11.42,,5.86,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,98,2025-04-09,112.3,2.0,112.3,2.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,99,2025-04-10,112.3,1.0,112.3,1.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,100,2025-04-11,112.3,0.0,112.3,0.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,101,2025-04-12,112.3,-1.0,112.3,-1.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,102,2025-04-13,112.3,-2.0,112.3,-2.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,103,2025-04-14,112.3,-3.0,112.3,-3.0,6.4,5.39,14.25,11.26,,5.87,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,104,2025-04-15,112.8,2.0,112.8,2.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,105,2025-04-16,112.8,1.0,112.8,1.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,106,2025-04-17,112.8,0.0,112.8,0.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,107,2025-04-18,112.8,-1.0,112.8,-1.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,108,2025-04-19,112.8,-2.0,112.8,-2.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,109,2025-04-20,113.5,1.0,113.5,1.0,5.2,4.38,13.05,10.31,,5.93,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,110,2025-04-21,113.5,0.0,113.5,0.0,5.2,4.38,13.05,10.31,,5.93,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,111,2025-04-22,112.8,0.0,112.8,0.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,112,2025-04-23,112.8,-1.0,112.8,-1.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,113,2025-04-24,112.8,-2.0,112.8,-2.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,114,2025-04-25,112.8,-3.0,112.8,-3.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,115,2025-04-26,112.8,-4.0,112.8,-4.0,5.9,4.97,13.75,10.87,,5.9,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,116,2025-04-27,112.7,4.0,112.7,4.0,6.0,5.05,13.85,10.95,,5.89,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,117,2025-04-28,112.7,3.0,112.7,3.0,6.0,5.05,13.85,10.95,,5.89,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,118,2025-04-29,112.7,2.0,112.7,2.0,6.0,5.05,13.85,10.95,,5.89,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,119,2025-04-30,112.7,1.0,112.7,1.0,6.0,5.05,13.85,10.95,,5.89,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,120,2025-05-01,112.7,0.0,112.7,0.0,6.0,5.05,13.85,10.95,,5.89,True,True
f68ac505-6d26-4426-9673-c0fa66f12ed6,121,2025-05-02,112.7,-1.0,112.7,-1.0,6.0,5.05,13.85,10.95,,5.89,True,True
